Sample	Group	DATA	41	285	292	487	545	562	564	575	582	584	622	623	729	754	839	853	1246	1352	1623	28129	28132	28901	35703	39485	52227	53407	54736	57706	61645	67824	67825	67827	69666	72361	137591	179636	208962	225992	230089	313603	318683	361575	446660	476157	544580	589436	589437	652716	693444	702967	1163710	1177574	1267768	1463165	1499973	1702221	1714373	1788301	1796616	1834196	1834207	1907578	2026787	2027290	2057025	2057741	2077137	2116657
SRR5935855	CD	Public	-1.123395385	2.919655883	3.307421414	3.781879393	-1.123395385	5.280178813	-1.123395385	-1.123395385	-1.123395385	2.172441481	3.846417914	-1.123395385	6.691811677	-1.123395385	4.274767316	12.85926471	-1.123395385	4.996902034	3.258631249	4.748722404	4.471315994	4.606704398	-1.123395385	8.066334033	4.247242643	-1.123395385	-1.123395385	-1.123395385	-1.123395385	2.487522527	-1.123395385	-1.123395385	-1.123395385	-1.123395385	-1.123395385	4.34043642	1.921127052	-1.123395385	2.310591819	2.402965139	-1.123395385	-1.123395385	4.256501968	2.460123553	-1.123395385	3.887239909	4.154719274	4.058388165	-1.123395385	-1.123395385	-1.123395385	4.113046578	-1.123395385	-1.123395385	-1.123395385	3.926460622	-1.123395385	-1.123395385	-1.123395385	7.184063942	-1.123395385	-1.123395385	-1.123395385	-1.123395385	-1.123395385	-1.123395385	-1.123395385	-1.123395385
SRR5935856	UC	Public	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	4.319941779	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561	-0.010791561
SRR5935857	UC	Public	-0.604621191	-0.604621191	-0.604621191	-0.604621191	-0.604621191	5.956409475	-0.604621191	-0.604621191	-0.604621191	3.629485314	-0.604621191	-0.604621191	5.591822937	-0.604621191	2.391111083	11.73475782	-0.604621191	5.353803502	3.058940455	4.59387584	3.949255701	5.112406511	-0.604621191	9.155573192	3.699443902	-0.604621191	-0.604621191	-0.604621191	-0.604621191	3.672044928	-0.604621191	-0.604621191	-0.604621191	-0.604621191	2.978897748	-0.604621191	-0.604621191	-0.604621191	-0.604621191	-0.604621191	-0.604621191	-0.604621191	2.573432639	-0.604621191	-0.604621191	3.156578925	4.912831706	3.538513535	-0.604621191	-0.604621191	-0.604621191	-0.604621191	-0.604621191	-0.604621191	-0.604621191	5.587741299	-0.604621191	-0.604621191	-0.604621191	7.201668098	-0.604621191	-0.604621191	1.960328167	-0.604621191	-0.604621191	-0.604621191	-0.604621191	-0.604621191
SRR5935858	CD	Public	2.39320118	-0.651321257	3.679412083	-0.651321257	-0.651321257	8.089975025	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	3.391730011	-0.651321257	4.084877191	11.90854769	-0.651321257	5.567278862	2.567554568	5.248576096	4.737750473	4.478577458	-0.651321257	9.051823324	5.113869846	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	3.086348361	-0.651321257	-0.651321257	5.794398562	4.442428944	5.153813712	-0.651321257	-0.651321257	-0.651321257	4.621678301	-0.651321257	5.419416471	-0.651321257	4.076066561	-0.651321257	-0.651321257	-0.651321257	9.091058135	-0.651321257	-0.651321257	-0.651321257	-0.651321257	-0.651321257	2.484172959	-0.651321257	-0.651321257
SRR5935859	UC	Public	2.307142502	2.359786235	-1.303775411	-1.303775411	-1.303775411	9.080532064	-1.303775411	-1.303775411	1.740747027	2.608247595	-1.303775411	-1.303775411	6.017413146	1.094119862	5.444984137	12.33228427	5.002499876	5.200512763	3.090673744	5.614919808	5.51842198	5.947569573	-1.303775411	11.60755825	5.481812234	-1.303775411	-1.303775411	-1.303775411	-1.303775411	-1.303775411	-1.303775411	-1.303775411	1.640663568	-1.303775411	1.181131239	3.64498448	2.307142502	2.647468308	1.640663568	2.333810749	-1.303775411	2.333810749	4.383199946	1.915100414	-1.303775411	4.984083149	4.559855765	4.946199832	-1.303775411	-1.303775411	-1.303775411	4.545549369	-1.303775411	6.145140692	1.691956863	5.064411776	2.480414223	2.279743528	-1.303775411	5.919520269	-1.303775411	-1.303775411	-1.303775411	-1.303775411	2.685208636	-1.303775411	-1.303775411	1.915100414
SRR5935860	CD	Public	2.039114116	-0.599943214	-0.599943214	4.044447685	-0.599943214	8.238463533	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	3.161256902	11.51477044	-0.599943214	5.655806828	2.926417311	1.884963436	2.896564348	4.005226972	-0.599943214	6.689667308	2.172645508	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	2.39578906	-0.599943214	-0.599943214	-0.599943214	5.932391078	-0.599943214	-0.599943214	4.282858709	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	4.297896586	-0.599943214	-0.599943214	-0.599943214	11.04365957	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214	-0.599943214
SRR5935863	UC	Public	2.793021635	-0.502815231	-0.502815231	-0.502815231	-0.502815231	6.865524455	-0.502815231	-0.502815231	-0.502815231	3.186064223	-0.502815231	-0.502815231	3.05253283	-0.502815231	3.840990191	10.86305929	-0.502815231	5.224032516	3.258384885	4.364719219	4.438827191	6.289529196	-0.502815231	8.57021519	4.284676512	-0.502815231	-0.502815231	-0.502815231	-0.502815231	-0.502815231	-0.502815231	-0.502815231	-0.502815231	-0.502815231	2.588227222	-0.502815231	-0.502815231	-0.502815231	-0.502815231	-0.502815231	-0.502815231	2.492917042	1.895080042	-0.502815231	-0.502815231	3.773850888	3.448428487	3.486168815	-0.502815231	-0.502815231	2.588227222	2.864480599	-0.502815231	-0.502815231	-0.502815231	3.759864646	-0.502815231	-0.502815231	-0.502815231	7.407041436	-0.502815231	-0.502815231	-0.502815231	-0.502815231	2.898382151	-0.502815231	-0.502815231	-0.502815231
SRR5935875	UC	Public	4.457136172	2.929763213	-1.259891529	-1.259891529	-1.259891529	8.964338043	-1.259891529	-1.259891529	3.846053945	3.89916377	-1.259891529	-1.259891529	4.886437728	-1.259891529	9.413472737	12.01753354	-1.259891529	4.626212502	4.173830474	8.631928218	9.866989029	4.486311661	-1.259891529	7.750777648	9.317713278	-1.259891529	-1.259891529	-1.259891529	-1.259891529	-1.259891529	-1.259891529	-1.259891529	-1.259891529	-1.259891529	-1.259891529	2.652131476	2.671934103	-1.259891529	1.784630908	3.335228321	-1.259891529	-1.259891529	3.272707964	1.22501512	-1.259891529	9.24276214	9.095435682	7.756985445	-1.259891529	-1.259891529	-1.259891529	8.285276871	-1.259891529	-1.259891529	1.735840744	3.122135105	-1.259891529	-1.259891529	-1.259891529	6.374929148	-1.259891529	-1.259891529	-1.259891529	-1.259891529	5.256301547	-1.259891529	-1.259891529	-1.259891529
SRR5935882	CD	Public	2.077418939	2.588244563	-0.630631262	-0.630631262	-0.630631262	5.821417693	-0.630631262	-0.630631262	-0.630631262	-0.630631262	-0.630631262	-0.630631262	5.076479003	-0.630631262	3.891157315	12.25943429	-0.630631262	6.090794439	5.80069982	5.252691127	5.288262593	5.028850954	-0.630631262	7.873679304	4.004097727	-0.630631262	-0.630631262	-0.630631262	-0.630631262	-0.630631262	-0.630631262	-0.630631262	-0.630631262	9.06367728	-0.630631262	-0.630631262	-0.630631262	-0.630631262	-0.630631262	-0.630631262	-0.630631262	-0.630631262	2.008426068	-0.630631262	-0.630631262	5.92472563	4.244566062	3.71317416	-0.630631262	-0.630631262	-0.630631262	4.311011161	-0.630631262	3.153558372	-0.630631262	3.984489255	-0.630631262	-0.630631262	-0.630631262	6.004002096	-0.630631262	-0.630631262	-0.630631262	-0.630631262	3.058248192	-0.630631262	-0.630631262	-0.630631262
SRR5935931	UC	Public	-0.295549162	-0.295549162	-0.295549162	-0.295549162	3.847585564	11.28849624	4.483574331	-0.295549162	-0.295549162	-0.295549162	5.002768204	-0.295549162	4.491942581	-0.295549162	-0.295549162	7.895082519	-0.295549162	6.21172855	2.189357488	3.259798899	3.981116957	6.357313867	6.023418952	5.079729246	2.412501039	-0.295549162	-0.295549162	7.213786104	5.33566262	-0.295549162	-0.295549162	6.161220493	-0.295549162	-0.295549162	-0.295549162	-0.295549162	11.49979957	-0.295549162	-0.295549162	-0.295549162	-0.295549162	-0.295549162	3.923958543	-0.295549162	-0.295549162	3.036655348	3.105648219	3.138438042	3.036655348	-0.295549162	-0.295549162	4.237050331	-0.295549162	-0.295549162	6.098041592	-0.295549162	-0.295549162	-0.295549162	-0.295549162	8.464433333	-0.295549162	-0.295549162	-0.295549162	-0.295549162	-0.295549162	-0.295549162	-0.295549162	-0.295549162
